id,popularity,followers.total
1n1nMKkJxZAvnn2Oj9D6JM,43,99
33CuLP0pCjraIfIiz2XgSN,9,2413
02T4vKIGje48LHpXmJoEwo,46,84128
6ejQ8vRKDUNBT2UyG3OaAM,50,6664
3nrxbDUVMUDDrBCRposrDL,48,78433
2kHJNo5vr7ytqE3Rg7Dq3W,20,3
602fiX7J363B1WJlmCFH1t,13,20204
1cAU5q0s8zKdMTNAZ8CJht,40,14186
2HkAI0YrEcgoR8QdaURqhO,68,161679
5fRcpaInI8gKN6vhOSYrIN,40,227
0Ec58H5553S8d058NpuDK3,27,69
76qhZXwfMnhJPXacLwGcNK,47,1451
2WjMknfXoWEZL4X5QbGd3z,48,17863
0phbMOwzsXMMqqw0anMsib,3,201
26dSoYclwsYLMAKD3tpOr4,84,10424895
7CWupD19NTsJvAiTjSVLEG,30,166
0O66Klw6yipEKwCivvsGrv,15,161
25gsQNkL2qTq778NWyughs,58,665100
5370ZRL4QLnYElDr8sjDzC,42,20208
4FzNAmPr13nex81xINu16D,44,1156460
7yLOR62W5h5j5Y4M8nHnAY,33,374
7D5oTJSXSHf51auG0106CQ,59,312486
40JlNF1w2OiSOyj1nC4y0I,67,301627
36Ltp1cc3ExQQJ8h9GCT4O,34,39216
20y6cMkewEHgpYyXmI0KBl,35,1406
71LRKKvAjoc6LyNmob269Q,59,303
71LpuZycPgIv82EdxoRIrt,48,115195
3XogEyWUGyJGPSIjKuR2Qc,56,1760
6PVWZrJ7N7zrg4Ljr6OfUN,41,1571
17U1GTgGmsHnAl5UzvQKhy,41,2893
5ATk0nv2MMxNJymRKKnMZb,0,5962
1Vt08HlFmHOFcUO4PCqP44,37,18994
6mjKvXv3ouSOyVat73fpi0,42,350
5XfK5zmN6FEyhMgpRIPrtw,32,1667
2jku7tDXc6XoB6MO2hFuqg,84,4212672
0PBwPiIoXnUH4lYEolZkMJ,6,867
6HiBauRMSq7LtoDy7XgbrL,4,1590
4XasBXUj49pLECdB3OuJ80,9,35
3ORvCdLFkD0IPiimkcpu1R,30,15
2dXNX52WB4y6OpNIlVjeD9,11,51
6gB1LKGgfiV7oWtpx8nRzI,40,16991
5BqFDPMoIPllwEhPAOssrE,1,287
1tsBMIE85d0LoGiLRHtigM,2,55
3L8lfZuAQC5TbEMNpC5bqq,12,112771
5hAhrnb0Ch4ODwWu4tsbpi,61,411069
74eY8wbrhhVD7pACbBHwHw,61,241835
7zyObVag8rUjItn71SkIrh,58,161305
7MKSufJrPmpqpg2mVWJET1,44,29114
4gHcu2JoaXJ0mV4aNPCd7N,68,123267
24hJWbo98sH84tb0nkeaqy,60,375086
4FFGJ9ERSX06Sl8hD7GRVv,48,171
1Qbpqy9YCTuWXhvzifs5B1,35,132
0MeOKtKKNYUBM075fR930L,47,12380
1BvyGRrehtERIWjXKsgzWo,45,86578
6aXzYhXfiqzlcdyFBxfw59,31,2345
5W1AfZ4KbyqSOZPnpUk9Hy,23,15
6p6hgLendP25D8QRQINsPp,26,11799
6DdgtZYlUGNzjqkdCqvmfB,53,31865
6bNnQIzGszCJgHI90SRt64,52,1024
7DuMrjdqPSIiF85TF8hoiV,41,3744
0zZSfgYbhV2ruxeUp5krYv,36,35175
4MYiI4xv9otdG9iB3d4Q25,64,4667
1pRdhp2XVLyeqDKCEF7gVs,20,740
44aOM1DNwPKGb0ticurbPT,28,3229
1Z3nbn4y3loA38eeMt9qoU,12,4
5r0xeBSRKRJ5Dm63XzTZhE,51,51843
5od9eUfqIXTh8joeRmbKZV,0,383
0Dc2rdPzleezxhvQhQbXuS,62,88767
5qxlcrQWyPwEwdZ3PDFe2X,0,1
09kXLeOXRyfNQMXRaDO4qA,54,108162
7nqJaTROaPCvMwg2yH7NQ3,37,197
4HfuyMMy295oBvbIuXr0v8,59,655975
1xHOAt9wZzZkPqGEPxUSVV,42,14615
4ejp2yEDQIIJIy0iFpoI5B,49,272213
279RipTJjZgFKvmekq7OrP,53,372599
1FEmiTv5KsgccqJVpC1bvR,31,2068
667wy9CxMPYGY0sR62L3mJ,28,83
7mnmr8BPHhEEYFwIHlclFt,54,34782
3RsbWCmIRzf5gUVWrbdPMI,10,32
18DJyARHfP9RsBvIn0u34T,38,1318
1ic0FHNGIjXZAWH6O6Reif,57,43688
67YyGFZjGpO5KF0ZILz5rG,0,49
70ULEgr5A3zBL12foM4bnj,36,1020
6RHTUrRF63xao58xh9FXYJ,72,315116
5uWf1mtOs32yQNfD0VcwZy,58,277405
0ceH34CATvfgphxnLRWFkm,62,350426
0JtYpxkop6SX7L5trzsmp7,39,536
70Pq7N5g2i37OP54Uwj42T,43,8440
5JsZuUTDpzzNQbxq1gevII,18,7
1lYjAYTw1QBVxIwVrZ1eTy,41,115654
5YrXVvW36AbcQzcNMzQ8uB,8,749
7duVdwqvFYQBUyJUUHHg1p,28,0
2OjoIDVPQKT9B7loZbPEfp,63,1056380
1uzx1lyRA2RIZlVSxOfBAi,45,5315
7Fpb4yEAPfiQfY0Bx0uLm5,51,7023
3A0bILim1KH4gOhxr7O51k,39,5747
3XoTY8az7uO60cs72LN1K6,50,23627
6L5bLEtpxwd0KOdOr3gtW4,69,2306952
20KfeLWqWJT6aswggtWL1o,31,6622
1iuGd0kNu2eqLwP9DFGCNY,58,83823
4DEItwf281SHmTnS8q3Mn9,51,109238
00FaHSRJeGv1dbHhnqhHqz,48,361
6BY5HhFibJ6LXJ1vVAByLw,35,1291
6wMcOYgBlkGB7Vj888cNGr,36,1258
5AiY4bxeXerLXx03JADdQv,66,27263
50JJSqHUf2RQ9xsHs0KMHg,73,1268069
2AwGvrbcvOSx5HDwc4OQE3,54,130941
5IIP34JBy1d8kBYlAGnRaW,49,17364
68mkWeq03e98dvIEI0jr0N,54,247157
660YptcR0hNHJ8iEr1qcse,72,145164
0QjKfMzP9b1zUvwjyrSPk5,44,49252
30RnihWZIvAL4xTLSj0Caz,48,290154
1sZ3B1drXSHwgTrL4h4yDZ,20,6695
4GvEc3ANtPPjt1ZJllr5Zl,79,4818866
6akRUh5g0XiVQaZj6U23fd,65,801
6J6fUkKbsAOXIwhcHFWutV,13,117
2h5alBjyxfubD2ci4vSc28,42,966
2IR8B5cVmFPB4DeYTtjPbe,0,14
0gVrtE5KVMZxjOb8Wj4Tnh,38,510
7MkneAWCJX7dUEpx04bfQ9,26,2223
2TUtwEDqoXZOapCTgMrcvj,44,18274
7jSeLyH6h7qlWMaczER5Cd,35,19659
1RQg5s4d3hQ2JACaHUhQXu,19,410
4nTnJuhLXyyNms4wowqmkQ,33,4962
0Vu4A064M7J86SoMA0nrJH,47,8302
0RCdoxFQ7avFn6Hw0XUDVb,13,55
0254wvnQss59PncB9qm8qp,47,9077
7aaGp8b4O2FQUwHY23MV0T,44,933
4KCnzC71azFAYCKmD1bJOK,48,44719
48AZRfn6TdspMxXToat0WB,51,1353
2yM0ecoEUf3UyhQkYPFc5I,41,7
6OPsyrpJLYcCZUEhWIEsep,34,8517
2nBtdpLfrfJvLsJl4uBGBm,0,43
12lHTAdc9T204lw5qPtasv,60,5512
2dxYzyXrxRkUSwbG2ksVI1,37,502
6t6aXZlmnAF1VuiG8BVjQZ,61,460366
2zWCw43oRZ74LlMb14JWVR,47,176825
4ojkMVHjuDZgDXSJy5qs2h,60,1747
3sC3sCpqSYClSdKez9Rs6k,58,178167
5nztAKyqbXsa6jTtmzkN2C,40,4790
6WFDpw4u23uSpon4BHvFRn,61,36069
0nC1zkioNJaPntz8XAeLx9,47,15057
4wI3ahzEju4vGDbcQhr0mX,30,1515
257G4gJ7XVp8Ec8TrjGyMW,39,11895
71qeeXflQetBnl2rvpfgiH,49,96943
7CUFPNi1TU8RowpnFRSsZV,76,4029989
4cPOwHrluTqyMsNURbFGJw,7,10
4aGoaiBaKQP2n867EWgZNE,37,152
2J84sVYLHiP0snY2dOlYhI,22,107
2XcOYJZRPtn0BASWE7R66J,53,383089
5yG7ZAZafVaAlMTeBybKAL,75,5872838
7pIiFfeC7N9AzYrnshktuw,25,274
3dYaCiqOtNra5arw7sfEmF,0,2304
3NyNPJaemMYsL14DK2tO01,59,521082
45wXr8PmzHILTywJbDGdXE,48,16285
0nZ1Yf0Njy6v5HNrl4TMbO,42,33352
1E1W3to8HhGSkkIEUMwEjd,49,545
2xIz15hobHoCcGDPdV449R,24,1166
13l03qv7mpBV432l5t8fpq,43,31827
1Td3Fc1O4YfK9KxeZDAoOu,47,42746
3k5fmZ4mSIJM5NP93dEt3L,49,13238
2Nu8ejfvmO9ZF3gebkCPnz,51,4062
6Ff53KvcvAj5U7Z1vojB5o,71,1699562
0GxUrQrSthXbfwGGw9QKDh,32,381
14H7d4XmFpPq94cgJdqcN4,22,42
0yFZiiyvYfWkIaPbkbb5ER,35,931
7zVXJ9gnmh8fr40va63ujD,37,33
1GVRoyErxhZGdvmOKGO7W7,48,282548
7Dnu2NmddNymEI2LMZVH5v,60,25046
6Ap4eCAS7mQixYK8mbbYAp,32,211040
3RruZ5EIChHVqnHm7VsOCJ,42,459
7iymigONRODGl6XJIprcuF,47,15154
4y7F4eXlLbqZ5IF9hxoxb5,33,11381
2oqRcJm3ChjX0gOz1jw5Cj,34,215
2XApGxjVWsmAD9FkkuFaMP,12,526
1dYkjdBHkbyolcShgkh2Vp,40,64281
6pwVHVJPBAWa6bczsHapxv,37,1213
4Z33ceJ4xlhTuNBlPyzQ7O,31,1589
3E2R093zK4bdPN86p1zJ57,19,10607
4aK9sNftDZEcieWnzCk2Ed,19,1048
2aFNEQB9JnQ171stH9Ljh5,37,5261
0UOrkpzPED604dKzxgfJqg,60,193165
43kbgy3mjbFkA5ndaFzekf,34,14623
6ddr2k0OD45Ksc7L0zdUY3,35,33867
6qtioRNUUQuAPimV4CPm9Q,16,62
0RGqbxX9uLwanAY8ceDubI,15,97
2CX2diBbBIuahqb9dzWER4,29,25
6D0UYqXOF2HFQOet85VDKd,43,654
7mWCSSOYqm4E9mB7V4ot6S,73,1910891
4bIKDIUQmRdbScZXFtAk75,53,329
3ZszLKl4Fc7cJrUjjNCMCP,26,3182
05jPthzyvBE9uC3kdKOMbb,37,780
4twrMtMv4MY0x42vuaar9B,36,34823
1SC5xEGaKhAEcAdySslbS9,27,9
1d6XcWMNZgvbgs123LlFgJ,51,4548
4XzBJP4vhdMy7i1GmS9mZd,19,14
6YTu4Ih4tovKGdsq3UCnHa,53,19549
6SLvnrbDBOwNpcT5XqIlGr,44,1169
6mMxOJfr3bN1QPUiForaWf,39,11026
1H4N7bCebrBRAe4O2O64Dy,8,182
22yVceLSyZu2hQuStoXmID,0,88
2swvbEAfN70ZFcQB4Y7MaS,54,192916
4bZ30evEi5vMG1A3xdW8U2,50,27956
3xoBujDX2nT7UkO85fmzSb,16,1076
1IO0GVa1xjkFMXsg66FiE9,54,83472
1M1rncv0gHNN5FUtVgRCQs,16,296
4qn9aKmT3CaRVPWnlTQCwX,43,10205
0ZG3U0kfmAxNJF717Jbz7C,33,101
7yGFskfGDvfR7eyyLD2PYQ,29,2517
17fJCykpa2EqIioh0zamN9,49,256450
1qAuetfG6mhtDgsVIffWQc,54,213919
2nUnKq3B9wDfhA9DHAKdja,18,1438
7699UdGcD8ESAKxTcrwKvj,33,3434
1ZiHyIwhkoDelFpp19W2Fb,37,2269
7BzEKSgHp2yrNC6w5NkFhQ,60,212901
5FK1YzcREfjBuxM8i7UtBe,59,635428
35ywVZkfTlMs9NtxIf7Z5G,32,553
2tbvDi9eXf9XXp06LupkED,61,98363
2VZTBcS7ecOfaEwIfkak2r,63,3583
6jcvupTBm6vk5SMEEVpvSW,48,263751
6TNooB9HDJ9Xs1GFPl2Fiv,53,164024
6mP13itpoJOvkKKeRhY71z,34,57
5VadK1havLhK1OpKYsXv9y,79,623369
0RXot2z2T6cuhcdBkPyaAU,13,81
7K9rdoOJSiKXoVXPlSkGKT,68,1892100
1pPNZapO1Qthbd90B1LlOS,32,554
6ixe2JpfacOq9BvkwQ9rXM,65,77689
6brKi6i5SusNnoKcSlKAan,48,16150
4stSxe6AbpXw3x7nRDsYVX,67,1335614
0pSlUonGbfWPSK8sLInmgq,22,480
6zk8WqI12buD0B67tteQ5h,51,71440
2g6tyTZVbZ8G2XfcTGTCwQ,50,14964
0Ll5YUmSXpy7LVu7wcN0Z5,48,183156
2DORQjKJVYZMx9uu82UGtT,62,373337
23XJNT1Hb35h3ZCDl7lpWY,54,288785
2DaxqgrOhkeH0fpeiQq2f4,80,7045147
65gL397VToxBjWk3kfPTpV,33,6331
543f0NvGig5Moo9XROTUur,54,111536
3HiuzBlSW7pGDXlSFMhO2g,79,1917477
2Jkh0Nj3bqHwxnpwVWJtcN,19,386
1FC1eTUauFiZrcIawwc6rD,31,3591
7yNfjZY3QJpm4cUj1i0fWD,43,10591
7BG2m5BOanO3yVMeSi4n7G,36,319
1PFc84GHTYPL0G12JHh9Mc,47,170524
0fDpeI7kNKZTNr8DcFxMch,37,240
4gg2Eg18OeqjqzfWtsBTMG,53,29775
6jRD85dsXJYn5vv73rqSGi,40,249435
6jx9UX4W6wVbifcN8U246U,43,22324
4lkMhKErNMyZ9Sarx6n6O5,9,148
3wGqZA843fnCqmSlMSRllY,2,51
4xRYI6VqpkE3UwrDrAZL8L,82,5625675
4fbZhquFmlr7L61au7sHTu,31,2661
6x9pgf75qWhi1YKJH2a8Xv,51,173926
51DevdOxIJin6DB1FXJpD1,77,934856
3vE6bgR80bMJ8ChXpFkzFj,23,683
1qEiLZ4ZD4TtjxyqKUHRCs,39,19892
6NNQ0216pMjyKkkBANKRXl,25,2845
1ZU8c2N8t4oTtYFtbwYQtl,0,178
5Rrp226cpzyJAmEawCggq7,35,6
3a0gvZAydt98HKVbGb0V67,52,49864
3hYLJPJuDyblFKersEaFd6,60,565314
4ny7kkCsBhhgcwLOJEe2DP,4,56
0e4vnHBYwY6LQqrhutIcnj,43,5910
3vYC7LFneIpmJRSgrYy6dc,62,129153
6C3OLzdOvBI9yCOCf7iC4E,54,116666
3glG6M6Sm7Zgvms4dFZKbN,40,661
1pprHpXNG3gVD92hzrJnHM,13,5022
69ZOZoebEshyscvb3HktEf,31,1388
2BLicRE8Fcc5L2qthULtMi,31,2061
1szy3HDLELemhAgwjVhS6K,14,13
00smYlvPBZgXHH10iCDFTa,38,2
1xmsowgnwe7rnkHwmMZCIR,22,947
2EHscGW370b5fhjuqra7sx,1,103
3NuMiSIG3kYlW4dGwljerz,44,3678
0dBVOHqd38xfbaa95MnUqu,11,217
6ZKqWNmLTzV5kMwIh3VeVF,51,56343
7GGgxLSNIydPOKgmijBy5U,48,49270
2Xi0zO1N71Ff9KymMs93YX,57,30860
5tylFxoijAVcGbjYq8Qqa8,26,46
2hhLQDmEJqObRlCHWbyeQF,36,7654
2LkkwxA19J8C52wPQl5bG6,72,272930
3g7vYcdDXnqnDKYFwqXBJP,62,419832
25yeRs08qswXKKtq0HYTMS,48,150614
3yJLZoq3Ra2VmSW5teVgih,50,8848
6InVt9jASvsJY7qA60AGzf,43,1627
0OJzD1f93AWGrpaKkhTbTo,11,26
14CHVeJGrR5xgUGQFV5BVM,76,787668
1BMug3RXHgWfOxp2MAwjhc,21,1531
06MWXAofHwT2tS9EyF1TpJ,53,49873
4pfy05cNNTacuOQ6SiSu4v,66,248321
7cCeUuKspBPdiv4h3cFlfz,29,384
7qjWcA6FFIXU0JUWDv47Gf,54,6459
5VKufGMVAZ6fs111xYNKnU,66,525602
1N2FgBLehaq77UEdJhCt7f,50,96307
5NZYAepZio6FuS3htuvEth,0,5
4o3Nv2BAyoZkyGaRXv4rT3,58,542722
6CpAsoSIwKmesvkUoxdxHx,0,1
64LCTpIu9Iji2EPaxxPpxF,61,354071
5rDXcEIODl8TgGTgrntnjX,63,116151
4LwRgSkj7AJJTKLnEaHjMv,70,175943
6ToxQqhJUFAQJMKKEfx3O3,33,372
74eIPvYsAxhhOi87ucx67R,22,1170
1PlWf6idMAz65Luiq6aOY9,61,64552
2M8DUpSnqu7TlGxEgjUocd,32,13758
1EWnSv5CzMpCjTP2IZew4O,5,9279
63ebc5zUpJ36aoTDQJHa9B,66,17793
4yLgYK2B5nZjZMBiaLyLyK,56,98600
2kE8IGeVPqfCUkVoKyCotA,55,6924
27ZpqmpHDgVgmAcBULfzTH,47,64470
20vdU8J0ShYJ6B0QVJRjWT,28,9227
3z8kQKCYy5W82nZjl3ydEh,28,23140
15xSyYUeEIQphb7lnNojQs,37,2818
65rDIPdQD7ijLSOq32cMXo,57,214253
5wXRHaEx8AvtUv0gyZHGf6,67,53893
3GViqleny7XZGug7Ym2Fjk,50,52816
1aK4CAEPdOJS3wBL0OnQts,52,138225
2EePYOZRDWVInrb03WIkVL,0,26
63cGKyaPHlVWESufhbVfK0,13,498
1DHw3LmhwuCZUaHtMhMpGX,43,32923
4KLjSVKOuv50f1worbibu9,0,278
4aGSoPUP1v4qh7RfBlvgbR,26,2656
6VsbA9XJzuaALm7qpZFco9,16,854
2l9yw8Eb7B9bziBHtOmUVC,15,1307
4bIUSP8HNYL26piJkHQgmc,0,168
3Ld1g6LjfR2ILDB6SD8aJV,44,780
7kIugQ8wJXbh4k72hgMuyK,37,2073
0ltU5V1lbLkZlgXrnCeGjx,62,45399
3XIzFAj4W591ox1KrgRrVt,12,1442
4EyhwDFo0iKdv2nMUM4m1Q,46,164641
2cC4nzlUayXoYkMzlOaG3h,23,1222
3FCo1sUkVbwKnO2m0Z7Bp9,66,110704
0HrduboguaavTbDgpOflee,47,8633
61Da4fqVMgPoo9mYY0R3k6,43,18367
4B8u7XuCSCPhqrVozpJTqf,25,24362
5Ip2ecnyGpNyZvPuuYU8Ai,52,106759
7cxTiqxgNSaWxH0B7Embav,22,2851
7IWshUcKfJyDWrbiF2XT8J,55,122566
7jRbJhZZdASLFILgTin8Tt,44,6425
70HUJUV0o40LoJ9QDtm9l8,0,39
3XqH4FcUOrw2gw7L3BBaDn,54,82787
1qskAseW7apRxJBpYAO9Yk,47,16968
5YjEVrNMrIRw2xGbjTN6Ti,53,40883
4EAaUVCNTVA5rvmdyxLCNz,41,11865
3W0gwNZqdtkleuMYlKElaw,62,116614
3QYKq7aMSiAu6gvfwNNFsv,40,67050
1gR0gsQYfi6joyO1dlp76N,64,1051365
3E14vOxwqV6NWCeaLa9GtJ,38,20022
5vzatckTArMry6nN8LD4fF,20,592
1tR3IlJW3TjbPGguhr5kdJ,41,2182
3xbpJdoJDLAfYn3ZeLlukg,55,143743
1sh6Xy6V46uqMhw1xyTjcf,40,51
30KyGECA11ZFIpu4k3hOm1,16,457
2PSiyldxmJze7xiqbz658m,62,499785
1KXTegXtnCPKXjRaX1llcD,69,2806019
23DYJsw4uSCguIqiTIDtcN,56,47380
07QyFzwDKf7ZFk47K3Nglr,0,66
2BXfJxmgyRlRAP5yNGzNTc,4,293
1YMUxFiaKsU85N9YolW0W9,65,440466
6e9wIFWhBPHLE9bXK8gtBI,61,650678
1ScHz7wPPxVTEKsc9g3Z0c,70,94723
3pUWmkSef9vJOPDViYGZ5L,61,1175
6LfIVTnSSc9zNqjpfVPs1w,45,21041
34ncxwjKmuXtfWo8wh91sL,46,51807
4gTsaC1OX5plDemue2uZHn,31,1394
6qphxvmoZkBRhPV3Ohb6j2,55,124779
5ZkuGe2wkDbeL8JmmhvMOx,43,381283
3a0Ol9AaugGXjf1ZQcAs1U,57,4503
1tv0GoDAXe0eLXX6PsfcqJ,19,2950
0g9bClZlYEbEAIzdYw7Q3I,42,53401
66TrUkUZ3RM29dqeDQRgyA,69,745564
3yGA8yyowtKVXgNIXguMfz,70,185865
3hUQbGcka7Ta13TPySOZ0O,32,3331
42W0DbppiuIZYntWRUJJnD,31,771
5MX0HT6D72odi2h4NGJG99,25,1297
2nvKpWcP8etYTq4JrRiUiy,61,289506
3NccRg2H1XTSVekaTZZ3Xd,52,1822
7aaXYTOjKbeCwVxZRXAC24,42,20560
1njFxJa2dKSs4NiaoGPxJQ,20,19
5nfZOPYU4aFJii2PCGALu2,54,963
3EW0kQ1skZiK1NHg3Spt9J,65,1252454
61EmiU0aHTJTACl7pRoxd8,27,22643
05PoS1s7QgQDp202WsZ8SP,25,7197
4NMbgO5NL6aXzSmQzAAYPP,50,62173
1cLEkOhbGjiaJYMsQGqGZ4,7,395
5V1qsQHdXNm4ZEZHWvFnqQ,67,911743
6cnl6Jz97730GUS8zEAK77,71,3565223
7v7bP8NfcMYh4sDADEAy6Z,48,133532
0WDFkh46ZMmodLikfQQmyQ,39,24934
0QODQ4TiVsOcGvWxk97Ylv,48,392
67ea9eGLXYMsO2eYQRui3w,72,4406269
3h9Fk9MDHxGBx3QmHiGfk5,19,19680
7nDsS0l5ZAzMedVRKPP8F1,75,1270764
7bWZkUZ5drGDoGAFhGoYGE,46,14494
1YG8mAMbcBWgB96gyk0vLO,19,3918
2ceT1FZTvlzjxBGZcjgTh2,34,15650
3ahVFszO9ucf8JQLCNQeYA,48,50537
06WHkpTJT2GiGbsYDkaJIH,18,384
2MMPzBpMeCZVPRnV5mddc3,54,993
1qMTgrvxRRHO3rflIONsCP,36,2487
3xXIOO328Ieh0PWOcxivjL,51,77820
3ARKFMVq7dHTyj8ZRr2En5,14,76
3NPZs8XgXtaWslUcnIw6rY,53,60764
47YlquMeiiivuQ9ur7Dmly,42,4503
7rjPaOQdQeTIQhmApviFqe,51,68210
0S7MwI5YpZTkhA5aiDm0uM,32,616
37ZFIxEwsxUpd09dNpRMVj,34,49805
0Cd6nHYwecCNM1sVEXKlYr,64,896799
3bEAyiBftw2E2aqSgUYV8l,13,182
44FnIf8PhG6EQRIoENsXu3,75,63713
7HkIxdAV13bOrkOhh6H3Dg,58,373285
1xKrH6GSh9CJh8nYwbqW7B,60,177866
3lH3FnDy0T0LLWvSkoNuaW,23,12
6vkBCQ590Ofdl556NcsKKv,33,586
6VSMAVF00xwG8Adoqnbqy6,52,10209
650blPhpj24aloFTk941L3,55,228982
1EsGSU1T8erJCcsxrndQWP,47,33067
2dB4ya2W1Gvng8gjWSPu2H,55,156133
6tO3MvUNdmXvvA7YKZZGz6,32,15357
6Gk5hoM7eW8NSCYhICMDHw,66,137850
1L1VfizWn4DkFt602yD80U,54,566281
3y7FzZ1lvgk7aZASYmNwu8,0,8
0qLNsNKm8bQcMoRFkR8Hmh,65,436884
7gcpWHccoirYLWCkHgyKtI,46,6957
2QU0UNvQvEZ2fuRUhkUNq4,64,239635
4cgBCGxtlfap2g6jveB7du,67,1216682
6fM6NXP6wtmFvt2E6NLtIc,48,11692
0fdJoov5KY8fDtgufXKCi3,22,181
23qto2LKAJoFxdffbvVvKC,44,21974
1CUeN4GnHAGUk9nAXPorF4,53,92142
7rZYHhxGKbe1XepzlpDlKm,49,87599
486w28VBF8KTIBWTYWsraT,41,2966
4OqYnPUq6VwNMacIwwbWGw,18,146
0PhLCUFEU30lqntUbYZjSt,51,203531
2RQ8NtUmg5y6tfbvCwX8jI,64,761541
6WQFTzqYHmh8Ph2X0L0QLQ,56,146916
1WOHTl0F9d2tuoHi3czAWn,21,192
16SY7vICMlc8XGaTPocEa3,34,5322
4QuU9tAhx06cSG57g5Fd2z,30,3744
2UMBxgeruRK9rpr2kkNze0,34,1648
4qI4nBCxdCPBW2DlyibiPh,34,225
6zcWVbyNT0z94MBffsTJGP,53,7872
3LTg1uDlzgeNpapZviVVAF,25,194
2uhGUI1okhBIkwLzseF65M,6,10
06RrXcTszCm5il0HKCD3Dh,47,586350
3AA28KZvwAUcZuOKwyblJQ,83,8240247
33CSqdyro89aOFiZb5fU5U,49,89590
6MXOcf1IlhzpV0b8qtjAzd,45,15130
03bvsls9hsCdD0949sQwPB,39,22673
6rkiZwshBMorgls8PbDzSY,53,4863
6ESLM0ugER9EsY3Qxilux9,41,382
3fZk3Gm5dN5v5yfYMQ04Bx,78,267052
1yIifIA91WgmfzBcjbQB8i,67,674071
7H7jQxAxVm0E8zzP92riSI,31,4265
2hRvedA9zoAUee7DvkVZoQ,43,1139
77IGwtV6AVGmEGMFj4Z5NW,25,14802
7y7UhmnDydiweGCwrHsI22,64,12729
766vvKS4M2b7XuaEzfkCs8,65,17594
5j0zxJF926wIDiCXMmJGkg,53,85589
5MTn6h662oQm25nnTVhpnK,29,1829
477D3WI5iTnEmCOe7QFU5G,56,348906
1g0jeVx0irpIIjoOEflsHj,46,121290
46rVVJwHWNS7C7MaWXd842,53,52135
54CixfaGAPcjkP7Dx5PjvV,55,48595
3J0BpFVUc9LeOIVeN5uNhU,63,1188484
7Bcd1EfpbCeiW6aCJpRDQs,32,23326
4mrBetqy378Jf1y6NLszlx,70,445296
335TWGWGFan4vaacJzSiU8,54,83210
5P57GCRyvU7ln5GwNXU8ku,51,87291
7cDMujRxnEJ0wPd5XwP24G,39,174751
7IdPj7aq5zPFCilGugEcFM,37,373
1c83P0MDXWVhh7k64xyMcK,29,777
1f2My2k31iZSl8bGB2FWxN,0,77
6qSYb2AiQlXlAoa50vLx5m,55,20852
57pVvBwa3ZCR9LsVlkLXj7,66,984838
2SveKtmknwwMpYJtuFkYZj,55,28638
03IbEiokQjTDfvdyIYV5D4,41,8733
2bimgkRmsxRhhuWsOnd5rz,66,1281034
6hnWRPzGGKiapVX1UCdEAC,70,1313588
2LjKtx6LpTxiMSJQeNNPZL,46,15066
2xAFUfAzy0e9a3MqBpsV5E,27,216
3AuMNF8rQAKOzjYppFNAoB,71,2981487
6CqJrznHGmAQzsNlpnFGdN,24,123
654DFcL7uDicPrhWL8YXWN,42,216
47Njt536zhCe1xLwZ7frGF,0,1
4gVH9kFgwSCwEXxjKvAjjI,0,3
1dTvYIUWdOcBXYyUWhi91W,55,104183
7bmRXgbkkJvLTNyNZf1viv,20,5131
1zaCWdHFl4uHa3CZoK6xj9,9,11
7jVv8c5Fj3E9VhNjxT4snq,90,9398144
2jaOpr7Go1avixlg1lfJOb,51,43977
6gK1Uct5FEdaUWRWpU4Cl2,70,901999
3qL7BzwJOXq3EzAio36aLX,45,65751
5WWSL6rElJeUk3Uc1S2RyD,61,298596
4v6vPfgGL0KFEKwJNukQL3,34,19702
4Z8W4fKeB5YxbusRsdQVPb,82,6782405
2EsrahpW28DoGvyTyCOU9d,0,0
1dpqJqIuNqideTvmxBsSku,66,2018583
6ROb0Ey6Yn2iPvs6gM08j4,8,77
2O7tfbCNrhxx94RG2An1q9,46,29481
6Rr3N6PM9O1l8SOqnFPez7,47,166
7BCcSXMFEzcharu4oXag9d,50,65607
6qauoV5X1im8m97xLsqZh5,41,50240
4QxPxixCG4JRe6P6Hr55Wo,32,8281
2JPfhjtR4ZrfpcFgEszZmg,50,31575
42FcAzSkkJgd5Gw8TjyaSU,25,6766
584RKJOLzbEflvpk6qFPS1,37,21537
3S4T8XtipStwl34odXn1YS,35,67
2Uk5UpPwQk0VfE2NJ9Eget,40,5518
1iQU1h00vZTEnTiqL15gVv,42,3921
0gYrpZEsecDZQ6kiUwgsyR,1,0
6gA3JL1gRKUqp3ZiFRmR9U,21,234
5LslAOPfRnRSrjBEIy6sa0,25,1126
2VqYDDzXfAdXmkJBdnwLon,6,3314
4GCEDr5vTpdA6UNe0C5QOP,23,71
3G32lmtTSIQI3d85dGojFY,0,59
4sh0yr2z7vdKqzahUgQ5Oi,49,34284
5sr2rN0KN3htxtKZCuxcEF,3,188
42aEG9QbcTyuQ07R4z1QJ1,15,36
4eFsiE47fLjCiRARw4xfXu,25,336
031xscLHmwMfKVrhUCdGoq,40,41
4iSv3eRHwrwQTYbRCXxmL3,47,29367
0y2FUv3F14WOV1tJSRE08p,2,464
3zvofxq3cDVsJvmqHOReHm,40,122741
5vmbtsfwPzoaSdmSfjJxno,0,1
6DWVgFfHyhUISYq0lzYYu6,43,1736
7jyNeBAG8ELHQEYAslVRBm,0,44
