id,artist_id,artist_popularity,artist_followers_total,main_artist
02t0a1rmItzyIhNNThYRcG,3ycxRkcZ67ALN3GQJ57Vig,73,963894,Masego
4GIvavXJJ0k0NDR8j6ipnR,4sbXXFzEWJY2zsZjelerjX,74,3926334,Dadju
0ORk2pZ1dogkyfcdFfFKt8,2hPgGN4uhvXAxiXQBIXOmE,66,875668,KIDS SEE GHOSTS
177r7J6bnoMnW4MQx1GQng,0WfaItAbs4vlgIA1cuqGtJ,60,370142,Daniela Andrade
4QYviIaFhUplllCx7OYyz9,2l19aqbqP2H5aKEUYCVM9h,36,7462,Sálin hans Jóns míns
2dmGj5Nf01FcR6N4HPzAbL,597XBqZtaiZC7laCNx3nVz,63,1727732,Yasmin Santos
7ByFwzXO3G2CgLejzv3d1q,18ISxWwWjV6rPLoVCXf1dz,70,702445,RIN
6cGk23XRPajMY715VACkBG,0iFq8SzyZaaQ2Fn6CLDxqW,64,425748,Clueso
2Zhv7w6ROeHw546mBjH3DC,6yoocPjo7xJwFxSvbZYUT9,42,3273,BRUJA
53sfBr4KRNTbWemuzcoGOm,2PbU3CmXZmV6dPfzLONLIA,27,9040,巴奈
6qC42gwJcCDAx6heKNEEuQ,6eiVM12aC3SP5n0fMg9fqP,59,235014,Rasta
2OggiWqL8exckT6kOrcDuA,4iHNK0tOyZPYnBU7nGAgpQ,82,7455953,Mariah Carey
0GjEhVFGZW8afUYGChu3Rr,0LcJLqbBmaGUft1e9Mm8HV,83,7451440,ABBA
1FtquJCg3PzDiUkszlAm5h,6tIIe4TjUAUBgebA9j53ch,51,258483,David Carreira
2hHPBCcDZhNDH9rHq4gJAi,5ePsfQyltskniUrENNWd5d,0,5466,Joseph Murray
2XbPIycgx6OkOXQ9IHbbmL,7EQ0qTo7fWT7DPxmxtSYEc,81,4951968,Bastille
384Oc8MQzITdL2DGyCeivN,13y7CgLHjMVRMDqxdx0Xdo,82,4173430,Gucci Mane
2vaMWMPMgsWX4fwJiKmdWm,1URnnhqYAYcrqrcwql10ft,90,10767637,21 Savage
5MijdBtG8a7VWb3jMhHrzV,48Fq6GV3S6on56TxSBu5NO,61,340611,Celo & Abdi
0NsZlandaYpsQZ98GjymqZ,2GmsPqiejcB4bPdxJpkCh6,50,32874,Citybois
1qiUSzXTZj4G4gSJl4FWUN,1eeWVOCazGzGQXOGhnDHTB,59,462059,Trailerpark
1icm3g1X4j3tFk4z2PrauY,2R21vXR83lH98kGeO99Y66,91,20429284,Anuel AA
5GicfAM9t20Wo8UIA2IkVt,3drqpTL4sQOckmAfF9i1wg,71,1038197,Summer Cem
2DnWxQCNgg5LH7yauGJiG5,02bFE19EZ1hxEYCic1foqS,50,104318,Lior Narkis
6rcqnRMTAtr9lvn11MxqfJ,7I5kn6WIzYhLNkprcI2eFT,52,21652,Robin
4SpV49wwekArulAVjEez3i,5AZuEF0feCXMkUCwQiQlW7,79,1568261,Marracash
5GdPZf4ot2rV4qWgA3vm65,0u3m5Sy2zsq4Gk0aduH9s7,52,36484,Serrini
04eTJro09B2YcUlHNICcuq,7GtwhLS4bvGc7mkyWjPmpC,59,298682,Kali
67fTDdGkHk1G5IZokS4uML,3hq7WoPJsrRP0KMSLhUgRz,73,170789,Murilo Huff
5egDJgho6yEEYYDz8xyFQy,76Pl0epAMXVXJspaSuz8im,70,466492,Freeze corleone
1eMujWp9h2cSEPIiO6xOhN,2g0QLUYku8AuPVK2udRV7i,57,362248,Leslie Cheung
1ThRQyaQ01tscygb9IZVH6,53KTldaJ8tHSkYU3nigfwP,73,2094997,Fonseca
1keIwLlHg0VZhoQQiTb0Xi,2VAnyOxzJuSAj7XIuEOT38,70,422039,AlunaGeorge
5msW0VgKGq8KhJ7wBtMb1V,5kSJMVPcTITrSZxTrHllVN,69,882039,Vanesa Martín
7e0D5XIvClwyPYy0tsQ6fs,3c96G4d2lUOxhomM2mby5S,72,1135613,Bushido
2spvq2DukUWM6LAF1DjrNk,1U9LphshaB4FShZbi7dWOq,33,30536,Skaymen
6K07sxQNXbSuwo70xSqZqZ,7q7ESkyTOB2AJsJmL7kUE3,43,1580,Mentum
1vSyVxJA3wmFiqoZ3LExpf,3meJIgRw7YleJrmbpbJK6S,89,696992,Die drei ???
0akRY267u1AhmIy33i25NM,1wFoE1RwBMWoWkXcFrCgsx,69,549659,Josylvio
0DBTrH6kBbF8CzNVcu5MQR,3tLYpanVDomWAZqF82NPds,66,262726,Vigiland
0UYbv2HdgLxcclLmq47a6T,3ZpWzroEgZXQLvwZMEi2E4,2,41,Calling Mercury
2w2J2Er8bbhV2cvhZ4xw1O,2by5AZRfHCz6UMA70tTwVG,31,41302,7th Ward Shorty
3dPvQLKl42dMYWV4LWRTLK,5Lv2GUVwqmQBPwrTrxucE5,80,5707999,Os Barões Da Pisadinha
4nXDROHk51085Lcd3gM4BA,20Ire8k6z7JX4iCFunLxxA,32,8817,春艷
3kFlcxXxzsT81pXWyIQBi0,34G31kGbSQmemVlI0G784o,47,28994,THE ROOP
052Yyc2Jglj64e5CMbqdF4,1VXE1xqGNlT9HG6TcjpQ9I,65,184155,Hooligan Hefs
2iW0q5jJJT5HKlIs25AAgv,7nqOGRxlXj7N2JYbgNEjYH,79,6371144,SEVENTEEN
0mrTp47PsMGnhBPnKaZQeP,08tBPiq1wAetZlGiUA3CgP,23,5487,Yaco
55hvx2D6b0xar5U66kl4MG,2oQX8QiMXOyuqbcZEFsZfm,80,2045036,El Alfa
63eXDWtCoO12Y1Sre61GBB,2f1Czzz5n4BX80U6cksGr9,59,336036,Kabát
0xl46usu5ZBufvkdYkuKY1,5uFWoNmwcCxpZSq3RToSGr,42,17515,Mohammed Bin Grman
1pKuoNmq0282BNd7NRSJ9M,07PdYoE4jVRF6Ut40GgVSP,81,9770901,Cartel De Santa
34d5DHEt5lyQr32be5X7cV,7hssUdpvtY5oiARaUDgFZ3,65,143808,Ina Wroldsen
6QfPyKRfSQBb3ccajHioEm,7kyIBL1EYouLqC8vw7IOui,64,1260034,L'Algérino
0DjnlLskmEjm5mbgo24WwD,6sq1yF0OZEWA4xoXVKW1L9,81,5125006,Alejandro Fernández
7JrAZVBsIxO42bLi9HnRYp,1RyvyyTE3xzB2ZywiAwp0i,92,11135524,Future
6kwNcGxYaFkTfDVt1yv1ed,6I65kFgfXDWx56jwnip3TU,57,244205,Hayki
1CpMIt9ZxxTdvi61OfDB8T,6zEaCvF0CqEHs7kFyBkLHi,68,195414,Mula B
0SiywuOBRcynK0uKGWdCnn,1HY2Jd0NmPuamShAr6KMms,87,21068540,Lady Gaga
01256qhkRlAE53U0mRqNls,10VlMu7CdFYteROQQFbIBV,33,955,Aaro630
7cTF1HaxzK7mm1TYOEIZ5j,5SXVpRtKIFOc2zU1az6RVG,45,17819,Tuure Kilpeläinen ja Kaihon Karavaani
26Ik30jRvkwz9WEo8akTFM,3sHU5vwszRfnJNhvcYNZdS,42,12406,Abin Fang
4rf444Z5dWQd6Jg5okkpZl,3WGpXCj9YhhfX11TToZcXP,81,6420078,Troye Sivan
0CGFNKxoTUE4VIRHvqOQ11,3ZuBEj9ppJe8GSdKaMTfMN,74,1158105,Nimo
1Zz7lQOhWPYh8dNQCwVkdG,0vR2qb8m9WHeZ5ByCbimq2,83,6859242,Reik
1mgX7SIBVjBCqiLCMEl15W,7aRC4L63dBn3CiLDuWaLSI,66,1803640,G.E.M.
0mV5JWhyUFANd9qpwLkM8d,60d24wfXkVzDSfLS6hyCjZ,81,15382260,Martin Garrix
7H10eWXFK0UF06LJeQHR38,77ziqFxp5gaInVrF2lj4ht,89,10154118,Sech
0pwLm0HZGoCoqvKImGEuDD,28oxY7ZfDt1BJFf8FVfpEh,55,61250,Robin Zoot
0cu0rhnlCnJ7JIeHRiLpj3,4r63FhuTkUYltbVAg5TQnk,89,9074165,DaBaby
78QR3Wp35dqAhFEc2qAGjE,5f7VJjfbwm532GiveGC0ZK,93,9554680,Lil Baby
0GiWi4EkPduFWHQyhiKpRB,72qVrKXRp9GeFQOesj0Pmv,62,330186,Guus Meeuwis
20vc0ueZSDvewocwEwRyA2,24C7uNrWX2Iidb6X63vTGz,46,40990,A-do
4MfR98AnxRfTgZteiErRPK,5HLAZ3sKIXiCleIjT8UxBf,35,7539,Iisa
620c6gGKgGLeCCFv9iPItB,6IfZesOI3vKCZy8pjzVknj,52,20407,Albin Johnsén
4yZoopm9BTiiarkgxoUT2k,4qojHFVaMgvpZZ1LW0L9To,35,18610,Tuure Boelius
54VL6lP6JX06QIbdEkpvTN,21dooacK2WGBB5amYvKyfM,68,2427488,Smokepurpp
7uwVnOP51dpUXKBGLwJJI7,4owt1GWUqAh4gsXT13roop,56,74757,Jairzinho
1KTI6rzwOvc1QUpAsbf87U,5hREZP0zTQbTLkZ2M8RS4v,75,1734985,Djadja & Dinaz
5ioieZofgvXQK70RFhVohl,3DCWeG2J1fZeu0Oe6i5Q6m,76,1023088,PLK
7AE1oyRpPGoSwDs8b9XBO0,2kxP07DLgs4xlWz8YHlvfh,79,1255895,NIKI
3OUlwrGsM6xGuA66YVpeGT,7jEEE187pVG6InOxn03oA5,69,139538,Benjamin Ingrosso
4d4pnHI8zO15nUrJR8SuyX,7fyyicH0HcrSE4GC6UmzEr,43,22326,Smuggler
6ob7LgTL2aBuS0zh214H1R,134sCDSe1w2zPnfCG4hT0f,57,27344,Wulf
42YNcG7KC0RSDEtMhE7RfS,36Pv4nrbKXaEZHJinKrGDx,50,125009,Vali Vijelie
2oR1IIdy1ivxkotmoKLHIv,5Kuxl5ZenCl9fYzmtin6ot,65,201760,Sokół
7aW2GrNlteWTwQZxX6LNjT,0rZRTXEmmPmx6gt92tBqIc,70,6677113,Moira Dela Torre
7DXdcl67TGWDSGEiWEOFI1,0BPOpRKw4vLwPFp4LsFRpO,58,103411,By Индия
7oEY6wBJGOVyUllAJJcll2,1BwDWgdDJe3TJXLZkBkpsI,51,36366,Tusse
3doVrLRkbLOBQUosLxiw9S,07nCYoPlXkWlhC2FHm1INS,55,85013,Marko Glass
69uCmYNvkqnvIpyTKJXZ5P,3GtCKJA4SkOxN65MWjm82R,62,102977,Hot Shade
4Bt3LBECwwPDNMjVKzcChv,1EfwyuCzDQpCslZc8C9gkG,67,691662,SDP
4zsBRIO1wavhAXug2hHSSU,7J3UwMTN9ldjM4ALmCuba2,7,386,TzChien慈謙
3R1soPv4ftGWNSRNYHtq4G,2Bi1XtdmndNK6V2nlpI2A1,54,93602,tubakiii
3xxa9QfzuEzuenGrhHsnTP,3yzQHdj9G34CVZ5rVUDrOM,52,259717,Crystal Kay
5EBsireOwbvRqFb0md9BDu,13lFKnH7sS9T35uPQmxaOs,56,75184,kojikoji
7FlY52aY7xq3UCFGRcYMs0,18lpwfiys4GtdHWNUu9qQr,65,338966,Ocean Alley
24zaoEGmRjgA0zt47uLgRF,5xkAtLTf309LAGZTbvULBn,73,1645923,Ruel
1rfdaD3uc6rHcbPcvwuNVi,0GgY7hjMoGDsX8ZDe2mwds,71,3004394,Soolking
1NgRBQQD8ZHy6lv79KyeZO,4LnYRxNZVCTsDCO2xKjOn8,58,15838,Shahid Mallya
2hN5zu0d36ccHGHINeo1Mg,0BKx4UjPvXVGY15u0xFbbi,66,330418,JAY1
1axZ0300XaqNFIpWW18bU9,7ge3QfYPMTjDbMoVLuuIuJ,68,149281,Hef
40rMvmTT9RX4KB0JzMNYZO,5Rl15oVamLq7FbSb0NNBNy,83,8259121,5 Seconds of Summer
0Gf6mZ2kMJCDVHm2afcpfl,4OovmAu23KrDlDQI2UbneL,54,48482,Gabrielle
6gyZvTKR37xdESv3OEetaw,0Dvx6p8JDyzeOPGmaCIH1L,80,1445393,RAF Camora
7pQAGG3OhXuYZrEh8nUCbi,57LYzLEk2LcFghVwuWbcuS,83,3196273,Summer Walker
0knb2aRjJbgzZ2CfSCuD5a,2RJBv9wXbW6m539q9NOfW1,68,2606463,Soprano
5w0WL0giMkK4WZnOuAAC3g,392PzXdHwMWrN2PArb8aJu,33,22250,Zaynab
3YRvnftfueV3fwhWIQvri2,49tQo2QULno7gxHutgccqF,79,4398959,LANY
7LoBGVOINvvyKBmsSkS5CA,2NfSBtmWe7oPw1EmetJVso,77,389083,Boza
4q2kLNrtErPRrKKbbnCUW6,4TuGR5xkIry198WmY7hax2,50,69735,Sarah Dawn Finer
0ibNB0ddusp5eJVnBJnMMu,4ubEZ6sMsrrbQChueyouCC,66,1278469,Hivi!
35DfbwkEMt1VGH0siye4IL,1AIrEsIWKWiJJ6lfkLmtWK,49,142302,Bii
5KtuQpmQkNQTWsBF8QuCQb,3A5tHz1SfngyOZM2gItYKu,76,1696708,Earl Sweatshirt
7gnNDxgKe5QQtWLQAtIKeu,0DxeaLnv6SyYk2DOqkLO8c,70,1249503,MAGIC!
6jQkGzbdspfj03KN5Xw4XS,4sbXXFzEWJY2zsZjelerjX,74,3926334,Dadju
6UDXPKfkCcWiyih3CAM8m9,4LwRgSkj7AJJTKLnEaHjMv,70,175943,Lucio101
3FuJ3S5jqtPPI9EMrJeTfs,67lytN32YpUxiSeWlKfHJ3,77,682137,Yung Lean
7i2DJ88J7jQ8K7zqFX2fW8,26VFTg2z8YR0cCuwLzESi2,88,17042318,Halsey
1fs6stCUbH1ACZbyrRT321,20qISvAhX20dpIbOOzGK3q,79,2707651,Nas
6sCGppwTfSqQndW7gFKKu0,1Kjs5u8GQf6zCFdTj6SI9E,74,725101,Malik Montana
08yf4NUfZnOJUZ309NemMm,3pjq2pDV9RR6VY55wBjVnp,75,902794,Dardan
3sHPvvBwEDwg5kaDoIMy87,6wN4QyhoM6fN49kEB25rnl,71,394989,SNIK
4sFS59s7chiTE5dNOnChiQ,2E8el1acpQYnfJO6uKAius,33,22401,Pavell & Venci Venc'
5xfGmBYIy5EfWvqlT9vkRB,1qBsABYUrxg9afpMtyoFKz,66,1589911,WayV
4GCIYE1x1TWJCChPkpy9by,3NH8t45zOTqzlZgBvZRjvB,78,4760087,PNL
2l6OGRIypLD2uTSnox4JqJ,734Ea35ORu5chErtoqMMtU,33,1507,Daniil
4sX5V0tlkreNy3OYVaMfA1,6fHE8xZBCxzwer9DIbOmv4,55,167670,Boohle
1nnrzx8IOX0kuPMpCVnWgO,4vtz0m60CCrcsQmqDunDIR,61,1413777,Moha La Squale
1lRIDloJ6Ng0g64PRCnn62,4FQSEnVHV8Vuf8t943PDBt,29,526,Ronny Leon
1JEx0dzLId6vkK3a28tBYo,2BFdLtG6ivaiRqPFTgV1in,52,62255,Klamydia
0o8eeIkkn8DH3J6oab8Hke,2LmcxBak1alK1bf7d1beTr,80,909290,Juhn
7rUWOZPzerJCFZxNhE1b9q,2GJMSZ7M3D0KyyKRhYgWju,57,232215,Focalistic
6B07qI5lbBHuJpC6Ho3PJh,0DdDnziut7wOo6cAYWVZC5,68,188337,KREAM
6tTPc9BEDYExwIEg8QGxvL,2nm38smINjms1LtczR0Cei,75,32484,Goodboys
7MIlMtSzo6Ncn4qPQyuU3k,4U6245OE6dlqMEOjDpWJzn,37,5588,Jban$2Turnt
4uP5KkYk4DdprU4sXqb3qU,0bG9yluCs22bj1ekgSc3fh,0,20312,Sidhu Moose Wala featuring The PropheC
3OlLT78e8RQhyyu0poPlY0,74IKkGRwf30Ab2wIBQOq76,19,45,Marcus Österdahls Kör & Orkester
57QzPavDVo6i3qw14nxsFS,224CDJhbm230iSo9ZomTWe,62,813632,Max Giesinger
2wbcBAG51wD8fQw8ykL2Ab,6Xgp2XMz1fhVYe7i6yNAax,89,7215763,Trippie Redd
56XaEf9Mo2Njaxa9TIn5LR,6taSlFSqCqAEUHOliFyHt7,49,35097,梦然
5lAYsq110oU2etowh0triR,11ohMXkA2KIq5F1DoWH2jj,60,406255,KęKę
1lmPSE7QyIA2XKSYMUtlix,5O46r5EwzdUL8RR1aM6yU2,64,713958,Julio Melgar
4vTziyx3Va1x0DgXuOp4NA,0h1p71bc1FlcECoZPbKNXf,26,3485,Menuets
5QhnCB5kD34sYkvHviU0yz,4BFLElxtBEdsdwGA1kHTsx,69,1126539,ElGrandeToto
7LkNeM9Qa1VEYQHEJJsFkv,7jLSEPYCYQ5ssWU3BICqrW,65,269892,Picture This
7Dk92DM38obUOQknmSDku6,4LXBc13z5EWsc5N32bLxfH,77,2029070,Nekfeu
5mB3coX6klH8I3ZgkrXYCQ,1b8ljnpfobgVCaVa58HdWO,12,473,Cristian Brennhovd
2RdGFbFFDoiGMCq38bDL8b,04AIS3XqFcq2k8w3Tx4AmU,53,699863,Siboy
1JPqCol2aFreho0bfkhiqc,5GIcOzVFTNnzArytjmTkW8,66,356747,Bizzey
6ZeuLKwFxg10M4DhJPBjNm,4X89u81dkCXBSGo8i2DhMW,63,342874,LIBERATO
51tMYALx6Lkrte41DoWIPq,7iK8PXO48WeuP03g8YR51W,91,7953830,Myke Towers
5cN0bAREFZUytN81q9zxM0,1XvSXEEKAferr17TELYeHI,24,2856,Juve Leo
2MHGIiWus5xHykiZGuDtNe,4HOm37irsRwVEddNx6d0lq,39,615,Lửa
1TAypAcTg9M0u6UQ7r3LMR,3KcZf8BFeFBtnGyOZmUggd,66,369454,Mad Clip
24Z8TJVPwyItAiPC1tlWcc,1bqxdqvUtPWZri43cKHac8,75,728127,MAX
6IO5nn84TKArsi3cjpIqaD,4SJ7qRgJYNXB9Yttzs4aSa,67,407643,Ryokuoushoku Shakai
2LMOr7R6bEaYuKXagcrmy7,5pVRwX5ZQR7hfJ18w8ZYkl,77,1773339,Ufo361
7LHT8U1WPHe8C6p4G3pimS,2XjqKvB2Xz9IdyjWPIHaXi,63,1188582,Sheena Ringo
0i1G8lq7OoE2Dverts6OoC,07DX1ovPdfcA492wXjR5yd,58,2679,Alles Kids
3AuPBFGs0xnrk8ofAl2Omv,3sntDD4Y2K97qvDq3GPqZ5,53,166343,Myslovitz
2LRI27CycRpNInbdM8AFLI,790FomKkXshlbRYZFtlgla,88,21857603,KAROL G
494qe5eZ0Es0ImrbNza0n3,0l8RtvcBMjeOqfgRSVo2d6,64,1878720,Grupo 5
0hEsgkCeJYDkNykpM8CCjE,3MaQwUQBigrjcMYHk8bDKm,56,82579,Pyhimys
1ZXKDXQQhBGzFCxFwMrvtE,7ge3QfYPMTjDbMoVLuuIuJ,68,149281,Hef
2WPxFf05MYsEHQCxonA1vS,0ZCO8oVkMj897cKgFH7fRW,80,5390272,Los Ángeles Azules
2YDZ4z1Na2c2VNAv7AyV3d,4FpJcNgOvIpSBeJgRg3OfN,79,1635904,Orelsan
39TATbzOKDwiWdrmuQBLGK,2o5jDhtHVPhrJdv3cEQ99Z,87,6189396,Tiësto
4aeCd52x5e3ImogBsKphpV,4ZDoy7AWNgQVmX7T0u0B1j,71,1682888,No Te Va Gustar
7hIfpcdUZcyCKHYy8gp49E,6rs1KAoQnFalSqSU4LTh8g,73,2831359,back number
1V86SDAwJi7Hdj4xwe709w,6CyWaj3dFxn4ajwAydeCus,0,3605,TonyJones
7d8dqy6GbiUqotcTSs0jXg,2Waw2sSbqvAwK8NwACNjVo,77,1364927,Bo Burnham
0xfguqfRh0A3uVRW2owqgr,45TgXXqMDdF8BkjA83OM7z,82,2846237,Rod Wave
5ZdMvKygnT1RRj6Y0pnhAL,4ClsVDy2g7RKSSlvq8cF6d,71,1600344,León Larregui
5QZKcQDp0tCcvMdyqEciBV,246dkjvS1zLTtiykXe5h60,92,35874287,Post Malone
6CDaYzCjahDKqFAIslpveh,6e4aHkdDUcsaXPTQdF6Qhn,46,34666,Life of Dillon
5ZxHzpxIEr0rxGJN8Jsdjy,39HJXjH5hKcCzaU0g6mv8G,55,231069,Plutónio
3sr3vqiXLSDIMd2XUDsHoK,3CJKkU0XuElRT1z8rEtIYg,79,1099120,Luciano
0FlZM6SFefxfXzX68IpVxb,6chmC6o0wvACYVGTITw3Pz,59,305756,NONT TANONT
1zAFaIAd1kek5IEi5AwPvL,66FF9LF0uO3W1zxEN0m8uN,52,69562,Ronald Cheng
13yU3vcrJegnuFUHDMskpq,61Qtg6OSjyOGYjv5cpXl40,25,6580,Arop
2N4sY98YXdi0P2hOsu485T,6kO1d5Ht9hz9dbTgR1vF3W,44,24995,Daniela Spector
5geeTRRcsIg0MS5TvtBtHU,3tlXnStJ1fFhdScmQeLpuG,83,2110715,Brent Faiyaz
6U6XSmnY8mjLpCFbZlR1rl,6jKnNe6hy3OpqRBmujqgXv,0,61,Kriminell
3kzf4dpi2GtZIywlayOYRH,4V1v1oFnKe0b42lZh1QBnF,61,184287,Ektor
2nbOFOPDLL6wkqsBPnRVEM,0HDMwoCS316xhKCZlJPBnc,69,379893,Sevn Alias
1jWXlhsOpwVGXtYUcI96tV,1AM52XHXnWAEqnQwpxTLWm,68,1288939,EDIS
6vegnfDS8DAEaCqWaPYGPy,5K4W6rqBFWDnAN6FQUkS6x,95,16354812,Kanye West
4fDWZUtMp2Aoe8wmenloa7,38WbKH6oKAZskBhqDFA8Uj,66,1014831,ZUTOMAYO
2vevTgUHV558eJjK7U9OtV,5mPOOZTRDsRf0iIXixzfgn,55,92453,Yung Kafa & Kücük Efendi
0BpP7O4FoZNjbDwegdOyPD,2EWsHDexsSInArfFkhA2i6,64,64351,Jireel
4xN9cgMVhYyhnugUFZdhcZ,1aS5tqEs9ci5P9KD9tZWa6,80,1780263,Bonez MC
1Bxzw8ag71snOU9IbhXVD6,23fqKkggKUBHNkbKtXEls4,84,7898475,Kygo
48RL5warMkBC2cwrDQrC8k,6uwUkgJ6Hoc9W4OUeNhSpe,29,47,Alessandra Mele
2HVlPD7l46qVItJl26XsLi,6noxsCszBEEK04kCehugOp,62,576051,A-Mei Chang
7c6dGZBDeJDsOSlS7aKyKa,0zZJhc1T0zBurhnBwQ2fcu,57,220691,Mark B.
6I1KvWNKWWXetS3tyRbkEm,1YwMnnHvnG64fJxYSVwmN6,66,52519,Branco
05GRtVWo5uA8QqGbwHvERx,7Bl9s8h4F1jcX1aJYHBpfm,48,33114,Chacho Ramos
3zBm6lRfxl6tlPGbKuaTUn,4jfe3cL8wzjPxD9CViP2dW,44,13878,Aron Can
7c2G1fJnlMj0psK5EoLllo,6m1LYS5NQonxjOcQFPQOb5,71,485205,Frenna
6lIob2DRkcnjrymZN1QqU7,1l8Fu6IkuTP0U5QetQJ5Xt,74,13907903,Fifth Harmony
2eKY4TBKeXnUXMtSLj4R0n,0LyfQWJT6nXafLPZqxe9Of,0,1456130,Various Artists
7apizLyhMRutg3ccXvr2qv,0ZED1XzwlLHW4ZaG4lOT6m,81,4267681,Julia Michaels
2sFo4HAjQfBBaV22QRg75a,1OHba9a2SK2KcJmJgkGQZO,55,17445,JUNG
3Csu9NtDlNlamdhmF7jo8Y,1Vokrr21dze8HRk1oeWq9o,55,158598,Horkýže Slíže
1r1d62uhxKA3cCRo9694s5,6RZFNcS7OY3miFNnAwpHHz,0,3,Jinikarta
6tsBTaA1uUpRl2fumhVCgJ,2GJMSZ7M3D0KyyKRhYgWju,57,232215,Focalistic
5V7K0PneTnNe6GRwE7EFN8,6V1SwiosQqf5XvmoTMCGa9,58,131883,Dear Jane
2YYEVQyUw5eH9uSojWEYlC,5adKMaYrGOMyOfnbiLPuHg,68,223561,Jonna Fraser
52fDERhHaSxkhfacJn5ClX,7sI2avJ3MyFstC9oKNM7py,44,59413,Han Sara
4QGrS3tjBmRhD9Bxpq8Va0,5p7mWeX4RlvqBCxylfiXdE,74,1131191,KC Rebell
6UXFp2Ue2f3F4xxKwC9s3Z,3KtiWEUyKC5lgHedcN6y6C,70,639911,MAYOT
3UpN4sNtO6ggn7jK9et6AC,2zUQjYvy0TevSi4d3PjqQO,53,629137,MONGOL800
3NM41PVVUr0ceootKAtkAj,12j6dJrPXanCBwY599pZxf,69,202031,Matt Maltese
1PA07ABGgY6ctWFBhJvEZV,2UOVgpgiNTC6KK0vSC77aD,56,254737,Amorphis
7M205mUumrMde7PCaKN4lR,2nhnsL5gFsCLAkHEjbBkji,41,4531,florek
2oxsOqo8JrMGZMBbmrtZMu,13FLfwjYGlKjGG2bqiRxdU,54,3331,Jonas Benyoub
0FOZpGuvbl6g7ppGhH3lJb,6n5H1tB4XabSOpWtIbtnzv,43,25670,Leander Kills
5L61a4nGLP3L63cX7Zzw39,3XqH4FcUOrw2gw7L3BBaDn,54,82787,Arttu Wiskari
1oUjLEp7oCpjQlSCiwBZsF,5BwMgvRwlq61SmknvsVIQj,67,1034377,Rubén Blades
6yLqoieklk9gwabLaUDJ4s,4VsbQvC84B8Z3IsBY1HLQy,69,265322,La Factoria
4GkckX85OfPhVjxKRbRLhg,51MxI9mWmRMPLK9eNlyQ7o,68,191862,3robi
7iV733e1KacKrFRaBNxVEf,3Nrfpe0tUJi4K4DXYWgMUX,96,45551465,BTS
4VRE2Ler8le7DUymvKepY1,2jItxZsB8PA3vday7b0RLT,56,117276,Poundz
5lsRkYiIerlfXMMrl4zkJG,1Hsdzj7Dlq2I7tHP7501T4,81,8202987,Niall Horan
6ojihNnwQtFOT3EIWIk4yS,3iRqbMhzyOyoCkmmMRxLWR,53,106376,Hu Xia
2XzEMSen3DH6P3foxCiSCS,2aDaFARm4U9hf5DI9Fhbnh,59,151263,schafter
2PxGGRmj5yunYdNF2Ud2vm,4PPoI9LuYeFX8V674Z1R6l,82,6088869,Vicente Fernández
5c4KBG3ATUOmP8y2KHGGoI,1r4hJ1h58CWwUQe3MxPuau,90,29667783,Maluma
5BR3QNDYlMVpKGgWjTWkJR,5C4PDR4LnhZTbVnKWXuDKD,82,5176541,Morat
0zfyjCcfmE2jXzg2EmoKtc,2oQX8QiMXOyuqbcZEFsZfm,80,2045036,El Alfa
1VkSBQqKV2ZScVH0EghMYc,59MLbXG0jLVwJup3KAd6m1,61,754974,Mr.Rain
3iFsdb71xztvfegAkH2tAL,3gemH8D6fpu12DmTmUZYAL,65,303003,Culcha Candela
4SOUXAYblathpQOfFmBtzY,4gvBx2BxCJcy3Ysiih8AAG,52,102972,Majk Spirit
0fBP9n1mUM2Ur7LUPq8MVn,28y6CyJNkGNjJQKrlx4AmN,71,1479218,HRVY
3D2IXY94OuYAIBxB1WQjnl,0pWR7TsFhvSCnbmHDjWgrE,62,328476,Creepy Nuts
2Ros2t8vJWm9okVWJCvvZB,1MBjY2JFotAGoTYDfO80cM,50,266284,Lo Stato Sociale
5me9xsOZcZohqWntV0sTCE,5YquORfLTx6nWMlBzJstx7,57,312486,Konstantinos Argiros
1aHxAPhylGcp9MjomzD6fN,0AvGycOEDZTaBFLCaiGd9S,53,828204,YOUNGOHM
0cXGtTRfQKSHojilCoBAOd,2Htm0q72SjGSmsy8EOIhRG,68,1296116,Los Palmeras
6Pn9Tv4T3S8hJKi5cH2D9U,1ZyqnbV7Brg5LgyS4EZCUD,68,275946,FiNCH
4as7596W224f2pZznUhD8v,65Tmt9uAPTYGl1ZhsOeEJ6,58,99650,HAEVN
5bjbuOFX1rCRarFKGdNGtj,19CxlXaWOlZh2pqZrJlHxN,58,25722,Frsh
3HK0fUvPPSWECdB1oXofhm,7J8NWckBrcIlgoE7Ue8v9H,40,11449,LUISA
2QH0jR41d11GTubjRSRdJo,2feDdbD5araYcm6JhFHHw7,87,1959095,Labrinth
158IeVCrnVJlMsWaleMsnN,1QPdp5duV6lV4XINCzjwQ2,69,357492,Dinos
5NUXE8W12lWcUXgJRCjeEw,1KCSPY1glIKqW2TotWuXOR,84,12629774,P!nk
6u7gmPOz7pzzaeR9xSBpsR,66CXWjxzNUsdJxJ2JdwvnR,94,75913287,Ariana Grande
78IDZTBuzgj6NXfe0fXGyX,0ba6wsfB7G2rhdHMebCdO3,58,618838,Clementino
7muTXW7kGytN3zdomku6FV,6MoXcK2GyGg7FIyxPU5yW6,67,2456544,SUNMI
