id,popularity,label
5lYJCONYpkc9VMa1zD8r5H,20,Universal Music Spain S.L.
2b5jDTQPf26fpuP9mN27NS,30,Payner
4waH0Q0LcCt8dCJ39WWeyw,4,Virgin Music Label And Artist Services Australia
2bCsCBe9HB26bB8VVYH5uV,34,Universal Music Oy
2o9UYszM0x0DgFnHNRUDJQ,38,Farid Bang II/WM Germany
5JmM254UqpN06fffPdwNdm,24,Faded Records
55elBe3sHYctFHtDxoLfAD,0,DijitalDagit.im
3nmMmfLZCp9nw0Ol2eqP2C,56,Universal Music Australia Pty. Ltd.
2SJm2EyIfbQQyU0ryiSqmP,48,Polydor Records
1puIY6s30W5p5r5X3NjVIU,58,WM Hong Kong
5sp978JYNzAv8uqOlTwdJ4,0,Cornelis Music
1IKM2plj2gx0AeBlSDabkr,0,Sony Music Entertainment
1cZQQ29qghtaoM9Hs3stP9,0,YSY A
1Opi5G7haOoQiY8oUIzS4D,27,Uniiqz Global / EMPIRE
0yTtrTdc6gaJdpGy0uSkDt,24,Epic Oslo
3HgRmDr3MhQILSsoffJvDG,0,Epidemic Sound
68VPoMTnrKagNfmZShF65b,44,Spinnin' Records
6oh1bnSNc6aW8IiYva3rL7,26,WM Finland
2fTaHBzxfhvCqdN54iyygq,36,SBM Label
1gV8mxaqv1Ft7X5pol1iP3,0,2092271 Records DK
74MubIqCPOFzFgv5Rm565H,0,Fascino p.g.t.
1ieuMbqWl9HW9PUuMLchfi,58,Global Records
6Guyv11bGAdIuHJ7Gkwt6p,0,Zee Music Company
3fxaAMOjnrlLoZpnoLkX5Q,0,Universal Music Oy
4cqqfgTY5L0kldC7nBOkvq,32,WM Norway
1Q7r51T6HclILM1Xx0evRL,31,AsiaMuse
1i9YGJun4uXOga5KoHXAnI,35,Groove Attack TraX
2ZgkEHTdjFkDHgM1yBpVf0,51,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music
7H8Y4PVNkYZDGoHxGJa8i4,18,Team 02
0NecuqD8ATBWksRXcykizI,40,Platoon
11QeAliKTCUBqrayQl1a2q,40,Single Track Studios
4md0npFmGrqEmjBYHOmHea,0,Aparataje Music Group
7p1PyEULQVIXXLgObvB5NO,50,Republic Records
2dwb86bhTK0Nr9ClfXQbZA,54,UMe Direct 2
5ZvexHP71cbeUxrlrntWj0,0,Thug'z Nation Ent
1KsYwyZ9OYn8V5nC1BzHQq,42,WM Poland/WMI
0o2wLoGSQ1rTEBOYxiG56a,14,Ceràmiques Guzmán
3Mn6loHNI1yHk1GmKLoeJS,0,"Quality Control Music, LLC"
6J4ylsMt1ZVnGpx7lvOSi7,0,"B'In Music International Co., Ltd."
3WKC7kEQsFaqYiz1snm6Nj,42,Play It Again Sam
6zp0d9ZfJqsRm6qRUx3e9U,63,PineappleStorm
2rGnCKjsznRYW6kGIYZ3Jq,46,Striker Recordings
6Hkd35Nq6Tz7POntmdscJX,42,Universal Music AB
5WcEqKh7qlndDxeUdM1Evz,25,WM Hong Kong
63Z87jsEERYnhzD0oqAf0w,59,Columbia
4EyRGrPanHHK5Tv0GTnOYT,37,BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED
6t4zpzfBuKsQBSzsiQFrEY,9,WM Taiwan
3bCHpjpghyFjPfl0l108mF,62,SSJ Records / DALE PLAY Records
7fY5cFps5AJ1mIVsbiKC41,59,Universal Music Italia srL.
7AOGGbMpOXNeGQJu2K0Pn1,39,CA$HANOVA BULHAR
1hUEsbocUY9F14tPTcwfr6,0,Kolassoid
7CYxfgP31EzMFwdyCUBkUu,9,igroovemusic.com
5ckYRyGJLuChNaIuXUWwcN,61,Carosello Records
3bk6mD63mRBb4tKwl71wl6,0,Mano de Obra
1O2CEKx8fEOWgpOiq8EXs8,0,RUMF Productions
567GqRouM726TApMxfcSRD,48,UJR Productions / Dijital.im
2CFtAOdRE2gKsxhLBp8GXb,60,Baba Recordings
7sMM9mV7CxSNYf1AqjxEgT,24,"Ultra Records, LLC"
1R0ocprmeDu8ZkZn29xYFx,69,Sony Music Latin
0OlSbbba3RXBfBLVRuaSLr,58,Rhymes Music Inc.
3YhUUbD3pehee9dT6Pxiwq,42,Wesome
2e2VfakLM318HT1VaJsKq2,0,YG Entertainment
3X5gFWP8oPzmi5E40vSvsd,41,zelone records
0dZvvDD1Tbfr4idhRGjv5K,26,Universal Music Oy
5oC80Ft440Tc0cyRRefKsi,47,A.M Music Productions LTD / Marina Maximilian
5lgPIcUdcRbeYUONIUJhQq,59,QUEVEDO
1jkWbtGWX47YAIYHmRONUg,61,Virgin Music Label And Artist Services Benelux Distribution
1T8Amd3EJ1wBHTJ0jMHdrn,0,La Franquicia
70XO7jxoVIV9p9IFyjXGvJ,68,Sony Music Latin
7GPKkTI3jPX52Sm5ug9hOT,0,PeterDavis
3K56iZrJa7zer37xBgSSoE,70,WM Spain
6onEm80GmWF57rxpubvyCO,0,Rimas Music LLC.
5FBvfK95SfIiDA3pMsfg9j,57,Face
5vy8tTO4rhWt5o1fH8rkCE,45,Sony Music Entertainment
07t4WFvysF7cfsblr40xQ4,30,Columbia Local
3yZpAa6pLgDT4tPgJ9cHuT,55,Universal Music AB
4U1znmVC7mWYk7oRR1bqxU,0,IMPERIA by EMDC Network
3UKN730mXTxj0bUx0lBciX,0,Universal Music Oy
7m0SWhpUyOCe2f65Ka1ZYT,7,Yin Yang Media
2IZhn6HkJ10QGjV13PJ72M,0,Mi Forma de Ser
5gUEAC8S03dq6MTxrm9wfL,43,Virgin
6uEf4fCM5sCoxmibYS3RXG,34,AsiaMuse
7wHczdY0ek3FHnfVhk10om,73,EMI
6tqzGZB6u4ebCGckEUYN0a,32,Urban
6ByrZdg1r2OWGZsA0TaiWd,44,PT Aquarius Musikindo
3hEbUoVb8eXowz9aDM04Px,0,MyMusic Group
2vVDeIVO3ja0RdlQf20NOB,44,Universal Music Division Polydor
4Bwa4JGstkXSdMbDMwDT4q,0,2018 Tres Dedos Music | Distributed by GLAD Empire LLC
2W4as3s5ueGHrBjkqfjT4A,33,Kouz1 & Bachir Zairi
6ke5zdv0C3F1GAKVdjFIhk,55,KHK
7d62ZfJF43h9SYkMIphJ9J,38,Paidmen Music
4pLyfJ9Vtp0A7KWovdWsA1,0,Universal Music Italia srL.
2oqnai96r8ZBP2lZbIcMoe,13,Universal Music AS
0infXBdZ4Lpykjltpw3Vou,7,RB4 Entertainment
3IcWeSaeJHzZvEi6F9LGoF,20,REVO
7jcpbt6SU1xZsJnS0ZDigw,0,Sun Entertainment Taiwan Ltd.
5VkdX2Zwoyu1YXC6cN6jps,24,Fivestar Records
4iZslxHBVr1R9T8EVzjK1C,31,Polydor Records
4dLEnsVcHm1ifApARNWpo5,39,Life Is Pain
0tJXzmUqNkN6eUSRBXfp7z,38,Beluga Heights/Warner Records
7DBP1G8ffjNLi3POX5eDZz,49,Gamma Music
3I3c4rkP6v5LtjMrgbD6d0,51,CUBE ENTERTAINMENT
5Rtf6Sif4nqcSkL6SLc6oc,31,Universal Music A/S
4UNwL1B7JoymNUiTFJa52B,69,"Right Hand Music Group, LLC/RCA Records"
265Gtj6TCk9UcWpyE2LDeM,75,Lizos Music
45Z8utYn0e1lOPdE3DkqbJ,40,WM Brazil
04G5svGohksmXulzf6BbK3,67,Epic Local
5iOAYIfJkHvXRmV3Q94skV,51,La Unica Tropical
3yqk7nimwdE2FdaA85iJM8,65,OVO Sound/Warner Records
77NIuDpn7GAdZEwMonR273,53,Sony Music Labels Inc.
3ZPXFhIUt4ivmjQrYxdrX7,47,WM Czech Republic
7cOub5T2SxvBkPVq6LEZZm,0,"B'In Music International Co., Ltd."
76wfH8b5jDsD9LROg1DqQY,64,Sony Discos
5yEhFaDAMwnKP3rZfJ52lf,41,WM Denmark
3fesoj7qmSWTa6U5vQFqFV,42,Djalil Palermo
6ZxfrN3wan9kgMeCdnCoVQ,58,Epic
4vXO7xbAM5oHc7q5Roqgc9,33,WM Finland
3CeS5U6nCvcFrtWrbsmIJn,62,Noah's Ark Music BV
5GOJMYI8g3R6ldDwvnFx6B,0,Emusica Records LLC
5c4vChOyrLRHrd0Jl0EhI5,46,BFM
1xkOIj7siMBQZKzdFNwt0U,60,Som Livre
7pLHp05Wf0QTEw5XCPAH24,50,Fer Palacio
1RUlLyZ3fdYI186qFxKdD5,34,Infectious Music
3t6OYR5oiOeitNXYckpDpR,0,NA
6igI0e9lYHhnTXdGFDhPDL,24,Ms Nina
0EPAED9tVeeou6hAtNBR07,24,Universal Music GmbH
5wcSb6xtmgO4YvmVV1Xt7b,70,Virgin
4onyPTXyL4H3qebKw8uLt0,45,Modissa - Abyusif
5fAdf2u8u7VlbNKlk9brUL,55,Universal Music Spain S.L.
3QzXB9DyHaX9UWJnM0c6gB,21,NMG/G-HUSET
6ErzvfPbP4s3zUKjNfPbKY,24,Alfan Music
0kWQUKdi65F4BGLS5MErWu,54,Rich Music/Interscope Records
2h923OwdUtaMcC7QKcakgH,44,Atlantic Records UK
5S7JB8Sx5tVQGIewXZlr9X,58,Roxy Recordings
2rUMTJQ9O0yZKuLu6yU0QA,37,ILS Music
6FMfie4zESoegVYWgVOn6w,50,GMM Grammy PCL.
4QHrNRVs1YmL9HylsguEgE,0,Universal Music Oy
6jx7nst97x3z56aZFmKGrx,31,WM Spain
29gSS2T8XGO0INlmTKFA4B,25,Sony Music Entertainment
4VBnxLnSqWSodiwHIZGdIH,58,So Recordings
1eegrNdLLdmZfWNpLabJnG,1,Mythrone Records
3YRzH7qZylwUdJG4eBPDSh,54,recordJet
6ltW6zTSQ5LSmhpbtybuZh,0,88GLAM
2IuS9iRpYGSaF1CfhdPMcz,17,Minos - EMI SA
1irOptNDjDwYq60a9ym1I5,42,Universal Music Oy
1cBDfonflxnXLLW1Ttnp9F,58,Warner Records
3dFEPvNg8Ryeg7gzv05fYQ,27,Richie Campbell
7gdDHjGXzWOV2puAthWYos,0,Sony Music Latin
60CeilBN5BleG60rlIaGJs,19,Xploded Music Limited
3MPdrq8TeWZkkzZ2jf7w8V,25,Island Records
72pVo2wB11s5Ntot2vOVI1,0,Syft
00BNGO7pRJ0Bm5A8YPNCY0,0,forgood music
62l3f8u6j9eyDhuxsZA2iH,71,RAL
50lmIhOEzHjKgKvO6F3yVl,0,LOVEiS
49nPb7VBPJ83NWIkXUp3SM,37,Belmir
2TE9PzL6fFB5fWZTDbeasY,0,Universal Music AS Distributed Labels
7vFn03LYuZKGurLfOEGIIv,56,Trailerpark
0KbOuuQjwGzBcqa5Geaxc1,38,OVO Sound/Warner Records
1eHsHKConMfzho7k48pomW,54,Universal Music Ltda.
3d8Yl6cNgL7uO2rb1OYdSs,38,"Ace Unit Culture Media Co., Limited"
6ud0Hbq2bcjm7k6ZyikCmT,36,Universal Music AS
2ZQJovhdlhZ1WkjaX0UtrD,27,FAMOUS STUDIOS
3FWClYm0zGYcDt4GLeaPVO,43,Divo Tv Private Limited
4EFaPLKwbFhzBy9GWVcT75,0,DBN
6dYHhV1ES2wfdoxvWXI5Ld,67,URBAN
1BI4QOvnsIvaJbhJ3BLmO9,40,Euforia Digital
4i5EAHCfbNEISpyehEGdnw,0,The Bank Music
3GPJ0Z4IvhB948RrCGIoPj,56,Believe Records
1DKINg244s42O8jp1mAlhG,54,SELF-ISSUED
1BkYPvBECTjmWii6ynCVCc,31,NITRON concepts
7HOyiETix8GEaaVnaeTaGR,51,No Money Enterprise
5AjMClg1hfSL6P1sz7zS1Y,29,Team Platina
3bqSOADBDELiPo4gvcox8K,14,Arci Music
58Ce9tjM1py6Esar8OnDAE,26,WM Finland
2lIf43GqINaWlYsUES6Ntp,0,2266262 Records DK
2g9NUMCALsOtlP5W0gvZZA,6,Viper Production
0Fw6Zxmx1t6h2JYfn67P8H,21,Universal Music Australia Pty. Ltd.
5iuB4KAXBWsDKMYJRb15GT,13,"Ivory Music & Video, Inc."
3kYHLQG2tmcLP41rhnzDCO,33,Sony Music Entertainment
5djr8RkEf5LHH8MetusBug,0,1359491 Records DK
1I9QlNaXdbqZLZAAkyuUSc,0,Adriian
1H0bpbf7slVoyCVwE9EAfm,48,KRIMI DAWGZ COMPANY
5YhONhptuew9eQCpOkGyDe,0,Noo Phuoc Thinh Production LL
4HEIdDrqHTU5Bocyc47BqI,54,nân
5edtDMSOeDSNDczpIVMlcX,39,Sony Music Entertainment
4WRvMhqGEcwALu6U7YQJ2D,25,Sarit Productions Under Exclusive License to NMC United Entertainment Ltd
7jtTWDKUPwMPbCedp3Mpy3,0,SDR Music
03qnAiIDOecRcZKGHNSP9l,61,385ideal
7dyNq0cHDxBjgYdQh4cWbH,39,Maciste Dischi / Artist First
5XECL0CihlhbVUk1XwwkMZ,27,WM Norway
4QrrUdqjyYj9YUvIQjgY0A,34,Soit Se Silti
6b5wLYHfOYRSkW1jnSWcuQ,51,WM Hong Kong
3NUX6Gg2sWAX4yjEvi6EkL,41,Domino Recording Co
4XhupzqsC8fYMyOnNCxdTU,48,Stay High
47U6aR0USSyjEWAmbyYPkp,12,Championship Music s.r.o.
4tDJ5Bqn4NbfoTIHxZQaxP,44,WM Norway
1PBWsQclJjzii3p9XoREBP,17,Universal Music Oy
7ksHX3441j1gif4S2L19zE,23,TRIFECTA
6ppe0zkfulSahHBTDKJatN,0,MUEVA
2tjHky2gRChxTuNQpDvKMm,50,Spanish Prayers
70dGpyZ5mzidpBdtsKYPI4,34,Payner
4LHiPptI41pwaJxinJR8C7,0,Alofoke Music Group
1xpVDIfB11DKa1P2YJDdJP,59,Sony Music Entertainment
5v0A05gsIf9qGZpTIapqXm,34,Seek Music
2OulSxrNGCvCvz5rX7lUH5,54,EMI Marketing
102zFN9bk9GgjaZlZJTPPI,28,7 Tears Entertainment
4rhstDPNobMfGyP0fo9sgz,15,超人氣娛樂股份有限公司
2dmionxwQ6XhBpGChhvJZb,33,Wilde Westen
4P1tHWqUAGpCNylsLXOXBf,48,WM Sweden
0Gpm0iuK5BKbrbX8FJKz1y,39,Sony Music Entertainment
2r5vOR0qDvqgNANfJHI2bF,15,Bridgetown Records
1u9hmbpBsBIZkrebVHNPAV,13,FPS Music Digital
5rLa4k2j76Lhg97HdudlLd,39,Universal Music Division Barclay
32Leo5NEC2sdNotdmkufGR,0,Universal Music Group
4wjUkyyCwV1fqC0BcZ6V8C,27,Heritage
6bypGvuamPBfFvGozZNkRT,0,Universal Music Group
6dtaQHVaPuSkuI7bdhOvfJ,0,Forward Music (Download &Streaming)
1TkwzY3l4LqAfrQwBAx45Q,77,beartrap
1O9xj7nP0nQ0DQXUY4phFT,70,Prajin Parlay / Z Records
5kGsTSFUbUceGGCVeT8qFa,0,LOVEiS
5DbmSBevpqojf8A69IEwhR,52,Universal Music AS
48Wwr6LI2iFdyQbVxhgHSq,26,Universal Music AS Distributed Labels
196QbJpfxAJm46S8oHiqRw,54,Palm Tree Records
6CceCkOmsYBEbDd8xYj9TO,0,Independiente
6S2rY1WJhTtXBdTwZJPHhy,37,WM Hong Kong
1bFWaTBSoIqLRQUqJP93FM,14,Universal Music LLC
42fygvvgLvfoqUmMmzTiXS,47,Z-Trading
6k17QJ6mf2dhwPw9E1nVXN,15,Universal Music Spain S.L.
6CR59eZlacM1KmJekENmrB,33,Magneoton
2bal48tjyi26OAxY2KxwFL,48,TOON STUDIO
1bpoRxFM0dBPSDXjBjJIeb,40,Global Records
1pjWLyz7n0McAvAKgHOCzo,30,Hivi! Records
7re1XjVxTHeRM4Y1HPL8q9,50,Top Notch Music BV
5OSx2qYIYZqc6hB2uHKBpF,37,Luova Records
1awYYlPxboJHZqiEFXEdTh,57,Polydor Records
2f4X9NdtXsuviPawMTYm1D,43,RCA Records Label
19idD3XyU1leI6djs3HYoP,33,SIMILIVINLIFE
1DARbq6MySL5fIGmOdCbaj,47,Groove Attack TraX
3ZS560s7iZHsSaPnN8JtaE,32,Avalon Music
5qKXs5Cm6eVzXAgEEHEwNh,28,Disruptor Records/Sony Music Entertainment
6zh8RJE3OZ0bfiwsPTNBFo,0,Linfair Records Limited
7eXA80HSkuUnr1g6bIdSvY,9,Montevideo Music Group
6jtot7qX9t7jfrXV7xe2iV,21,Ariola
6g3mf8ayH0IGAhm38rvjuW,0,上行娛樂股份有限公司
59vRoKHcrUgynBGZ8jJkYC,65,SONY MUSIC TURKEY
3tJxOwFd9wEdsvfUEEprZ7,16,Mikrofona Ieraksti
6nhyXci772BcrOp3qRr1yf,43,Paper Route EMPIRE
31mlTRR5QeAycRKv9li5YV,50,"NASTU MUSIC"
34GdjbBv0ZQYwmoYrfVM2O,71,10K Projects
2IxozIV86BlcJm0ySxrMLh,42,Emmanuel Records
1X6rcEtP0p2hSFV9SA9WVy,0,Janice Lott
46YMPqwlU5rYn8N2NGgH98,15,Hacka Industries AB
6j79aZFeGayGLwBGsAOE2C,70,GG Music
31Gt8a7PPAZcbjZmPF6OtD,13,Ala Bianca Records
6Re9H7exonxt5VqHVsPUkj,0,Insanely Made Music.
7fX4Vc4RKuFgy3TwXL2Rxm,0,NMC United Entertainment LTD
0PUhdd2AlyEACcz4f0RiiK,0,Universal Music Group
7k9twADPtkw2LgSf2bkNAd,54,WM Italy
6d5tBL8NLw1Jdhr8D2w3PF,2,Epic
4aPDMXB1iIG0ZTy9MkOMFb,68,Takayan
6OxTDcsFtf3rrnyyYFSXSW,33,PolyEast Records
2C91kmyDRWZdm0wR8dK1Wn,65,Universal Music AS
12XfgNDEHeSftujOn4vhE7,29,nublu
3rBn9ZuDULTYNitBUO5ov1,61,Loma Vista Recordings
5hdDsRzo2vsZfwNLq6xi8h,31,WM Finland
40Q4nz2bmQ1Muh7zXsg33A,48,Team Platina
4K5E5mWQbECn9aThu6Xnkx,67,Blackened Recordings / Universal Music
3coLNlyStg9h7f8CZ103Rl,79,Sony Music Entertainment
4XNoVKD5AJ746I5UyoBNuG,59,Goed Music
56ej0Y6lRQRod18ZhuaH68,34,Operación Triunfo 2020
4Kn4jlwjRwPFpsv319qWIW,2,Black Barracuda
4IsixdstkE44yhKRzjgfzz,30,GMM GRAMMY PCL
04oa6CwYHdHbiHHQTmaWO0,0,Music Never Sleeps
29slT0fujqZb5mXWTX0bRQ,19,Sony Music Entertainment
7HfkBfXdTCXXYhdu7AjEE5,33,Vulcano Music Entertainment [Powered by Planet Distribution]
1soOaflxW3ZpL7xryayNY0,27,WM Poland/WMI
45YXrJApDqC6eife1P39Dd,0,Universal Music Group
2Z6D8LWmGZC3B4YvRpCYK5,41,Universal Music AS
5BvNiWtp5aX23oU2viXYnC,43,Nora Streams
78OOLWnOyjDZRqxZXlfNk9,75,DEL Records
1A1MjgDpMcndChsW7YRJqI,36,Visory Records
2KzOGYAxkksW32KhnoS4Qm,0,WM Malaysia
0iDD0QErcI1y3U7zagsvq0,0,Real Hasta La Muerte Inc.
6Yn1jbSzRWsrb380O3jJJH,42,Universal Music Mexico
1tebFD0J7cKzUFTKSMpxmH,38,DOĞAN MÜZİK YAPIM
5mGR6qKnpILzSzq1yyAUXk,68,Warner Music Philippines
4L6znWirdFX9BDIsaSi9Fb,57,Universal Music LLC
4cf30Zg83PfkYN3pr9grhF,62,Chérie Amour Productions
4AuyjPAbIqovnGdkiashml,66,Sony Music México
5nHC92IFAdsDVzpnEsVjoT,53,Star Music
1CtTTpKbHU8KbHRB4LmBbv,75,Vertigo Berlin
2rgOhgDY4o4Fy6ctcHZ69Z,57,Garra Records
4bPobFyVPz7YnwPKtrioUY,35,Universal Music Polska Sp. z o.o.
51FdGnT8ScJ5rRwul62vNr,33,WM Finland
3oV3mbxmidsqmfFw2Ri4Um,33,Reason Brothers
18Y8inXMFBk4xjcsB3J5z2,25,MyChristmasMusic
6YCldspUx11R6vU14Nf3D7,51,VRT MZK
28561uZztshyZSVG6ElL62,59,Rich Music/Interscope Records
41gQy0diXB7uk7LwdKfHGH,40,Hui Hvang Enterprise Sdn Bhd
2EA5hEqhs9Xwu6C0oGyPws,12,WM Benelux BV
4sH660Ggu0Xd9yShQntlmA,57,Universal Music Ltda.
5cOiQW9BiXIPD99IFNwjpb,25,Boxx Music
5Hs43ta4vAYKRRRR7DKjt9,75,Bread Winners' Association/Atlantic
2svQMn9RrCglH2SbMIqlzU,57,Kriterio Music
7t0p4OruJQr1txqiPC55jj,27,RUBBERBANDGANG
4kdwEMhV1ZBXyPVxhPxPEt,24,StopWaitGo
2M3IBMpOszCjnxwG1sWOqT,69,Lost Kids
0Agv94MyzZcYHC3gxMy3Xj,6,Sony Music Iceland
6hb29PVKYhiUpkgtH825qa,32,Black Butter
0mZL7xBYpTgAxR3OAADEAY,0,Sheuria Sounds
5O6nbSQgxNl2vCAyh6bIrZ,1,Capital Music
3CEhf1oZhkNhlgsbUG8K8I,11,Bakara Music
28vcAj4b1P0tebs7fwG4Tz,0,Sweetlake Productions
7cvvsMxB8eXc5G5cTckkb9,34,Polyteknikkojen kuoro
1dUDvevQDecOvHkGHndu31,40,PT Aquarius Musikindo
5jNtEg1UXBaSulrlGzCeNh,28,Hella Cash
7pkbKuwS72RPIdk5t0Dqdb,19,WM Hong Kong
5n0MyCjuYp05LEpWXPidyy,50,Universal Music Distribution Deal
2gL41mr7QogytJ7OZRoEyF,0,Universal Music Italia srL.
15RQqoYQycBo4okm7sOvAZ,43,Seed Music
0PMt7Yl62E2vjQPLKEWUlX,56,SONY MUSIC TURKEY
2J2AtGlsFWWvM8SZxHjHYz,0,Independent
0NzzRRzB7N83C2y2IrGEab,45,Open Mic Productions
6htF6FrMCDBHtp5leRbwHE,37,T Section
4jsN6lyBRQ19dU9DQwUT60,0,9 Miller
4ggJGOKweQp83zFMTCJ4pV,47,Is This Art!
51NB4PIC5vgboVu6RaLoa2,55,LAPONE ENTERTAINMENT
2rEn9IHCap8gM1YMXvS1mj,23,ChynaHouse Digital Co. Ltd
1Isa3aYWmtcpoT4d2yh7ku,54,"Sie7etr3 The Label, Inc."
4UtOgC54q90cKukeam8NbG,46,Young and Loud records
2sAfk4KJnLceI6vmnw8uKS,0,GR6 Music
03uXL5xUnM58mYxtq077r9,5,Yiyo Sarante Records
2IH1FT6iExFt1YX7ht1cnh,0,WM Benelux BV
1bpDxoaAFIgoFmyav1jYSA,20,Vkation Music
51oWPUjnGhecw62V8LDXK8,78,RCA Records Label
5sHWx88Y7gRk67IpmkTLbW,24,"Tinnamou Music Score Co., Ltd."
0TnTPjKhJsyfZzv0TLPnK9,0,Universal Music AB
5sCVCfINkiQ40ozBngqGaY,74,Sony Music Labels Inc.
7z4IAHMj3eFp9QeYlvfeUO,29,disco:wax
5HWjlVQWHSgSd21CJ1u7OK,33,Universal Music Canada
5W8xkixGI5nKrO2jx2abZS,42,708707 Records DK
6oSsOfg7hSKuCwK96aQS5l,19,Universal Music Polska Sp. z o.o.
37fIbYVEnEjo5PWeBCh887,65,723875 Records DK2
4aVdTu22P30Me1EQWps7Oi,0,Ismo Music
19XgdATag5gpkDM1l6FMp4,44,WM Spain
15Ye6UgJWDQxItZ1LQHrJh,0,Sony Music/BHZ
47JBvYzhrRFW6g9zy1Ue37,27,Machete Productions Srl
52Kw0l0xars46ZgRbZ3GnF,47,WM Malaysia
0HJqI96PW8mZL170NsL50m,61,BLOOM VASE
6arhPOnho4CZidpuEzqUmo,0,Columbia
60iZnmmLOgY1LpkCinkELW,57,30PRAUM
0gTAsJ7rKWbnHrZg8mOHVV,54,Sony Music Entertainment
67yMN2e7xZz6GPhTMfVyMZ,28,Jive Epic
4293nepFIfn7YgEMpe6i03,59,РНБ КЛУБ
3dbGt0XseArzHevp1kBYHD,38,Universal Music New Zealand Limited
2ozw5o9Yb3jeZkSnQL1tAy,55,Sony Music Entertainment
3NdtPhQSkRWTYl0soO2LZ8,10,disco:wax
4DuzlmiyS5S9tYNa3tsxCR,46,Universal Music Distribution Deal
2MeJO4IlUrv1EhsH5LMMU4,33,TopTen
2rLqUcipEjIKK9rma5OTN8,86,Columbia
3PcrPJevf4LpzSnsHYyADS,45,Universal Music AB
5VnB3wqkqy6bcf9eKGTFOo,0,YG Entertainment
1OzlEXuZ0snFRLoK2jQkiM,46,Первое музыкальное
4VzVHSPoh9MP85THaTfYpN,70,Quality Control Music/Motown Records
7g0oVx8s5TOZKU4hIwmpsG,4,3001902 Records DK
5b5r3OOW31VDq9FsHRO1dn,46,Овсянкин
2i3x2eTK3K6sKrIFJw2KL5,46,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music
6clmqh76lbdiSsZGVrhjIN,0,"Gamebread, LLC / Def Jam Recordings"
4G9qMxS9c4W5PPNdPrTaLn,57,"RBW, Inc"
7lJJIGkMzRbMCEpv6N7qKS,59,Collie Buddz
1CMU0JBXtNVzLa8npz9lMq,0,CirCuz Ent
7FEcFTpKLY1jsnmqPhKZH9,0,Auto-generated - DeSanto Music Official
3ybxAaUlaIfXjBejzfDWM6,3,WM Finland
4ShTc9uf9Lu7krOnQXzum1,0,Yllaw Records
6bfcHf3khPey88qjiiw8V3,65,SM Entertainment
39NCi6SbP2k9LzuWM3MVPe,11,Universal Music Spain S.L.
47EpPTnu2osIcZKaCz4BPA,12,Universal Music Taiwan
2gMs1AxH9RnzJ5UzgOtnQD,64,WM Czech Republic
1nvtWsO140X8kCluGkCMv5,53,Kalan Ses Görüntü
5fkAvx2E00HYs3bQAmRIBy,60,Universal Music AB
0vW1IWBWmzpMZvWTsUBRUh,15,Momentum
4beTtJKeg3ITJsiVuxkiV0,65,Universal Music Division Capitol Music France
5c1E3LbNdfkaQZ3GPvkZnH,44,Hear Music
0BH4aHRGBtVVOLqbnQbZpv,31,Universal Music Taiwan
7jhwP6D4fKXpPnd4EMI0Bl,14,WM Finland
4L5y1bLudmltp284rjXjMI,37,Mermaid Records
5xgKeK4IP6nWtuRplKAIJu,22,LEB Records
1UBI7rQhKTUtTDPlp7tQ3T,0,1334625 Records DK
1oqPPWcLU26xz4t12L10fM,57,chillwagon.co
7aTx81i3C5soUgVzEOdTaN,23,Epic
5U8vOYqs7dn2qoC3Ps50Sw,18,Anass Marbouh Devil
0hGRfbMoPFpIJJBpWkdYbI,63,株式会社SDR
3eRPYZNQCEVHcEntFwWuo6,37,WM Sweden
5mo701EsMb8GFdF4YL3NG8,71,KOAL
1fU4mtj2fp1Tkcy99oOWoa,55,Nabru Records LLC
4BfAomaFboGTCcztPkCYLv,71,2click Produções
73TBhTVbtIXCgwyALxwAHB,1,2017 Factory Corp.
3lqcNham2TwLdCrqJIPSEB,63,Tvoj Tatko Records
2WTW5TMd6cwnBcWoqVpEuJ,23,Universal International Music B.V.
2GJLzxAajkFeyDPVH7X4Cs,0,Syco Music
48jPVUgDUATXQNiKJWSYls,0,Universal Music Group
6KVaqbROTo96fpcBGRcT7h,0,Velet
3aunYOAreqjC6cdHn6iOaJ,58,Matteo Romano
5YUPCo3qXbGL51X3XJ3TA5,0,Planet Records
5I6Pg6dffzCv1PZ8b5TFOf,42,CFMB Records
3432BA1PKjDKjFU9QkNHmi,27,WM Mexico
6BYaQxfu6fbk17E5BVPo3r,58,Oscu
3s7CuRZbJxKiS0iSsnKhg2,42,Макс Корж
4VdlVPcOKpBG9YVbW64sKo,16,disco:wax
0klSbgZIH2cjPlvtpPGQLE,49,Universal Music A/S
5Hb50nIh6byYRzkyTYHxUG,52,Ayura
58n9pmBJkGnVGnP8gJaH7m,17,WM Finland
3YFreVZnFpor99z7IDx7ry,30,Alfan Music
1cnkEKp36tjaSvIasBr5SV,0,187 Strassenbande
4jo2rdAidhIiK51pCDAPIo,7,Cydra
6P6UN8LM4apKi9Y3KcSY6I,4,А+/Студия СОЮЗ
7H6dpFkETrVI1PByi5a9m2,22,ACIDHOUZE
4sruFA5F7yG1sYAs5lcI9z,18,StageArt Europe
